Country,Gender,Wage_hour,Wage_month,Education,Education_years,Experience_years,Partner,Nationality,Numeracy_score
ITA,Male,8.0924855491,1400,Secondary,13,1,No,National,238.5903
ITA,Female,12.202954399,1900,Tertiary,18,25,,National,227.71817
ITA,Male,6.0693641618,1050,Secondary,8,8,No,National,191.78758
ITA,Female,13.487475915,2100,Secondary,13,37,No,National,279.45802
ITA,Male,7.0648683365,1100,Secondary,8,35,Yes,National,200.51068
ITA,Male,17.341040462,3000,Secondary,11,38,Yes,National,287.70554
ITA,Female,19.421965318,2100,Tertiary,18,8,Yes,National,222.35019
ITA,Male,6.3583815029,1100,Secondary,11,2,No,National,215.61799
ITA,Female,7.098265896,614,Secondary,13,15,No,National,270.88948
ITA,Male,9.633911368,2500,Secondary,8,45,Yes,National,279.63173
ITA,Female,9.2485549133,1400,Secondary,13,15,Yes,National,295.69716
ITA,Female,9.2485549133,400,Secondary,13,5,,Non_national,277.87371
ITA,Male,8.3815028902,1450,Secondary,11,15,Yes,Non_national,300.75463
ITA,Male,24.338302403,4000,Secondary,13,39,No,National,280.79286
ITA,Female,11.560693642,500,Secondary,8,10,,National,213.51082
ITA,Male,14.450867052,2500,Secondary,8,35,Yes,National,212.6386
ITA,Female,11.190751445,1936,Secondary,13,33,No,National,272.43278
ITA,Female,15.125240848,1570,Secondary,13,10,Yes,National,214.94786
ITA,Female,7.9099482811,1300,Secondary,8,25,,National,264.77956
ITA,Female,9.633911368,1500,Secondary,13,8,Yes,National,245.94664
ITA,Male,10.276172126,1600,Secondary,8,34,Yes,National,211.26427
ITA,Male,8.0924855491,1400,Secondary,13,1,No,National,290.41302
ITA,Male,8.0924855491,1400,Secondary,8,15,Yes,National,183.33345
ITA,Male,23.121387283,5000,Tertiary,18,8,Yes,National,306.19931
ITA,Male,5.7803468208,1500,Secondary,11,4,No,National,185.0701
ITA,Male,11.560693642,1800,Secondary,13,20,No,National,248.83663
ITA,Female,11.560693642,2000,Secondary,13,29,Yes,National,247.79142
ITA,Female,8.3493898523,1300,Secondary,13,37,Yes,National,225.36757
ITA,Female,11.560693642,1800,Secondary,13,35,No,National,262.48614
ITA,Male,10.98265896,1900,Secondary,13,15,No,National,274.06056
ITA,Male,8.0924855491,1400,Tertiary,18,20,Yes,Non_national,336.73062
ITA,Male,13.87283237,3000,Secondary,13,13,Yes,National,320.3922
ITA,Female,7.5144508671,1300,Secondary,11,21,Yes,National,293.16489
ITA,Male,7.7071290944,1200,Tertiary,18,8,,Non_national,286.99686
ITA,Male,10.276172126,1600,Secondary,13,35,Yes,National,244.30883
ITA,Female,8.6705202312,1500,Tertiary,18,1,No,National,276.39318
ITA,Male,9.2485549133,1600,Secondary,13,20,Yes,National,260.69418
ITA,Female,12.202954399,1900,Tertiary,18,2,,National,230.4017
ITA,Female,10.918432884,1700,Tertiary,18,10,No,National,299.64393
ITA,Female,11.890999174,1800,Secondary,8,30,,National,236.36255
ITA,Male,12.815028902,2217,Secondary,13,30,No,National,298.07739
ITA,Female,17.126953543,2000,Tertiary,18,14,Yes,National,228.32858
ITA,Male,7.5144508671,1300,Secondary,13,21,Yes,National,271.00039
ITA,Female,5.7803468208,900,Secondary,8,4,Yes,National,230.39752
ITA,Male,14.129736673,2200,Secondary,13,25,Yes,National,241.2062
ITA,Female,7.7071290944,700,Secondary,8,24,Yes,National,207.70958
ITA,Female,27.74566474,3000,Tertiary,18,20,Yes,National,274.72636
ITA,Male,11.560693642,2000,Primary,5,41,Yes,National,237.0904
ITA,Male,9.2485549133,1600,Secondary,13,5,No,National,342.56241
ITA,Female,10.404624277,1800,Secondary,13,8,Yes,National,303.58709
ITA,Male,8.6705202312,1500,Secondary,8,14,Yes,National,287.74558
ITA,Female,5.4592164419,850,Secondary,11,30,No,Non_national,249.56259
ITA,Male,7.8034682081,1350,Primary,5,0,Yes,National,246.71667
ITA,Male,21.676300578,4500,Tertiary,19,21,Yes,National,321.45427
ITA,Female,5.1380860629,800,Secondary,8,8,,Non_national,152.45422
ITA,Male,13.386066322,2200,Tertiary,18,5,No,National,333.50043
ITA,Male,16.441875401,3200,Secondary,13,22,Yes,National,353.18088
ITA,Male,11.560693642,2000,Secondary,13,27,Yes,National,242.99296
ITA,Male,10.276172126,1600,Secondary,13,34,Yes,National,316.13057
ITA,Female,11.560693642,1500,Secondary,13,18,Yes,National,260.77612
ITA,Female,5.7803468208,900,Secondary,8,15,Yes,Non_national,282.46645
ITA,Male,11.560693642,2000,Secondary,8,8,Yes,Non_national,128.1447
ITA,Female,13.487475915,2100,Secondary,13,32,Yes,National,287.41582
ITA,Female,10.404624277,1800,Tertiary,18,15,Yes,National,265.92573
ITA,Female,5.6151940545,850,Secondary,11,22,Yes,Non_national,193.89702
ITA,Female,13.102119461,1700,Tertiary,18,9,No,National,287.89869
ITA,Female,13.487475915,1400,Tertiary,18,6,Yes,National,273.79095
ITA,Male,23.121387283,4000,Secondary,8,32,Yes,National,264.25736
ITA,Male,11.890999174,1800,Secondary,13,21,Yes,National,184.22152
ITA,Male,14.450867052,2500,Tertiary,18,8,,National,285.55625
ITA,Female,6.7437379576,700,Secondary,11,20,No,National,238.37178
ITA,Male,34.219653179,2664,Tertiary,18,22,Yes,National,298.31171
ITA,Male,14.450867052,2500,Secondary,13,13,Yes,National,356.34901
ITA,Male,10.404624277,1800,Secondary,11,15,No,National,277.66275
ITA,Female,12.309096441,2023,Tertiary,19,2,No,National,223.43383
ITA,Male,10.173410405,2200,Tertiary,18,3,,National,301.84143
ITA,Female,10.276172126,400,Secondary,8,20,No,National,241.74907
ITA,Female,5.2023121387,1800,Secondary,13,26,No,Non_national,180.15365
ITA,Male,8.0924855491,1400,Tertiary,18,4,No,National,264.36491
ITA,Female,21.271676301,1840,Secondary,11,21,Yes,National,277.02142
ITA,Female,6.3583815029,1100,Secondary,8,20,No,Non_national,214.8256
ITA,Male,16.184971098,3500,Tertiary,18,17,Yes,Non_national,291.09688
ITA,Female,14.797687861,1600,Secondary,13,5,Yes,National,244.6437
ITA,Male,7.5144508671,1300,Secondary,8,7,Yes,National,248.01646
ITA,Male,12.716763006,2200,Secondary,13,5,No,Non_national,160.39431
ITA,Female,9.2485549133,1400,Secondary,13,15,Yes,National,260.25087
ITA,Male,9.633911368,1500,Secondary,13,31,Yes,National,310.4915
ITA,Female,7.5144508671,1300,Secondary,11,11,No,National,188.00645
ITA,Female,6.7437379576,1400,Primary,5,1,Yes,National,173.04186
ITA,Female,35.324341683,2750,Secondary,13,38,,National,201.73913
ITA,Male,7.5144508671,1300,Secondary,13,25,No,National,227.05272
ITA,Female,6.0556014313,1100,Secondary,13,1,No,National,184.86248
ITA,Female,8.2209377007,1600,Secondary,13,6,No,National,279.42932
ITA,Male,8.2209377007,1600,Secondary,13,12,Yes,National,308.74814
ITA,Male,5.1380860629,1000,Secondary,8,14,No,National,215.54135
ITA,Female,8.0282594733,1250,Tertiary,18,15,Yes,National,299.3572
ITA,Female,7.5144508671,1300,Secondary,8,30,,National,213.12319
ITA,Male,12.845215157,2500,Secondary,13,13,No,National,309.46968
ITA,Male,9.2485549133,1200,Secondary,8,10,Yes,National,247.59366
ITA,Male,23.121387283,4000,Secondary,13,22,,National,282.86662
ITA,Female,3.5966602441,700,Secondary,8,8,No,Non_national,224.35768
ITA,Male,10.789980732,1400,Tertiary,18,27,Yes,National,209.78867
ITA,Female,6.936416185,1800,Tertiary,18,27,No,National,262.94717
ITA,Female,9.5674706,1200,Secondary,13,15,Yes,National,247.29864
ITA,Male,9.7353209614,1600,Secondary,8,15,,National,234.87167
ITA,Male,18.111753372,1880,Secondary,13,25,Yes,National,304.6769
ITA,Male,10.98265896,1900,Secondary,8,25,,National,306.29937
ITA,Female,8.3493898523,1300,Upper_second,15,13,No,National,214.22994
ITA,Female,13.487475915,1400,Upper_second,15,15,Yes,National,307.64912
ITA,Female,11.560693642,1800,Secondary,13,19,Yes,National,280.07667
ITA,Female,11.303789338,1760,Secondary,13,13,No,National,252.30708
ITA,Male,15.07916562,3000,Tertiary,19,24,,National,290.91747
ITA,Female,6.2620423892,650,Secondary,8,4,Yes,National,130.81806
ITA,Male,11.560693642,1500,Tertiary,18,16,Yes,National,250.89343
ITA,Male,8.0924855491,1400,Secondary,13,10,Yes,National,272.42943
ITA,Male,8.6705202312,1500,Secondary,13,20,No,National,280.30516
ITA,Female,7.7071290944,1200,Secondary,13,10,Yes,National,258.58833
ITA,Female,6.6795118818,520,Secondary,8,13,Yes,National,279.43108
ITA,Male,7.7071290944,2000,Secondary,8,25,Yes,National,231.14302
ITA,Female,7.9099482811,1300,Secondary,11,13,Yes,National,282.10855
ITA,Male,14.450867052,1500,Primary,5,35,Yes,National,132.60374
ITA,Male,12.138728324,2100,Secondary,8,24,Yes,National,297.80288
ITA,Female,7.3988439306,800,Secondary,11,12,Yes,National,159.72659
ITA,Female,9.8265895954,1700,Secondary,8,19,Yes,National,273.1494
ITA,Male,12.04238921,2500,Secondary,8,16,,National,230.90251
ITA,Female,10.693641618,1850,Tertiary,18,4,No,National,317.3498
ITA,Female,15.722543353,1700,Secondary,13,1,Yes,National,229.83089
ITA,Female,11.560693642,2000,Secondary,11,40,Yes,National,127.44084
ITA,Female,5.2023121387,900,Secondary,13,1,,Non_national,309.07493
ITA,Female,9.8265895954,1700,Secondary,13,20,Yes,National,234.94696
ITA,Female,24.405908799,1900,Tertiary,18,28,No,National,280.15015
ITA,Female,8.0924855491,1400,Secondary,9,28,Yes,National,233.02826
ITA,Male,5.2023121387,900,Secondary,8,10,No,Non_national,216.13023
ITA,Female,6.0115606936,1300,Secondary,9,22,,National,310.40008
ITA,Female,5.7803468208,1000,Secondary,8,9,No,National,177.18753
ITA,Female,6.1657032755,1200,Secondary,9,25,Yes,Non_national,283.27979
ITA,Male,8.0924855491,1400,Secondary,8,17,Yes,National,213.06757
ITA,Female,8.6705202312,1500,Secondary,11,21,No,Non_national,178.18996
ITA,Male,11.560693642,2000,Secondary,8,30,,National,248.23561
ITA,Female,21.19460501,1100,Tertiary,18,17,Yes,National,150.31679
ITA,Male,10.173410405,2200,Secondary,13,23,Yes,National,304.50273
ITA,Female,7.5144508671,650,Secondary,13,10,Yes,National,211.66442
ITA,Female,12.845215157,1500,Tertiary,18,1,No,National,255.11862
ITA,Female,24.971098266,2700,Tertiary,18,9,Yes,National,307.65759
ITA,Female,19.421965318,2100,Tertiary,18,30,Yes,National,263.00482
ITA,Male,5.7803468208,1000,Secondary,8,1,Yes,National,253.24411
ITA,Female,14.797687861,1600,Secondary,13,39,,National,206.12467
ITA,Female,57.803468208,2000,Tertiary,18,20,Yes,National,270.36819
ITA,Female,7.7071290944,1600,Secondary,13,5,,National,251.42952
ITA,Female,13.212221305,2000,Secondary,13,36,Yes,National,275.24991
ITA,Female,7.7071290944,500,Secondary,11,11,Yes,Non_national,245.0627
ITA,Female,17.341040462,3000,Tertiary,18,25,No,National,278.2833
ITA,Female,10.404624277,1800,Secondary,11,20,,National,211.50988
ITA,Female,14.797687861,1600,Secondary,13,33,Yes,National,260.43653
ITA,Female,6.936416185,1200,Secondary,13,7,No,National,253.77161
ITA,Female,19.267822736,3000,Tertiary,18,4,Yes,National,297.32334
ITA,Female,10.019267823,1300,Secondary,13,25,Yes,National,277.27536
ITA,Female,5.2023121387,450,Secondary,13,1,No,National,232.78886
ITA,Female,9.1329479769,1580,Tertiary,18,2,No,National,300.84122
ITA,Male,11.560693642,2000,Secondary,13,6,,National,323.57417
ITA,Female,14.643545279,1900,Secondary,13,32,Yes,National,309.0927
ITA,Female,10.276172126,1600,Tertiary,18,8,Yes,National,248.59768
ITA,Male,9.2485549133,1600,Secondary,13,5,No,National,260.13671
ITA,Male,12.169151202,2000,Secondary,13,2,,National,270.97729
ITA,Male,10.822777026,2200,Secondary,13,20,No,National,364.11254
ITA,Female,18.304431599,1900,Tertiary,18,18,Yes,National,223.44612
ITA,Male,13.635689936,2300,Secondary,13,10,Yes,National,343.81798
ITA,Female,16.184971098,2800,Tertiary,18,10,Yes,National,301.32887
ITA,Female,5.7803468208,1000,Secondary,13,2,No,National,176.85997
ITA,Male,16.515276631,2500,Tertiary,18,30,Yes,National,217.51497
ITA,Female,9.9984377441,1600,Secondary,13,8,No,National,236.85566
ITA,Male,9.4219653179,1630,Secondary,11,2,No,National,265.70819
ITA,Female,9.9984377441,1600,Secondary,9,36,,National,261.56296
ITA,Female,23.121387283,4000,Secondary,13,23,,National,275.48091
ITA,Female,9.633911368,1500,Tertiary,18,35,No,National,243.4384
ITA,Male,8.2576383154,1500,Tertiary,18,1,No,National,343.26347
ITA,Female,8.0924855491,1400,Secondary,13,10,Yes,National,286.01444
ITA,Male,4.6242774566,800,Secondary,13,0,Yes,National,196.59136
ITA,Male,9.4489402697,1839,Secondary,13,14,,National,297.7393
ITA,Male,11.560693642,1200,Secondary,8,10,No,National,259.3199
ITA,Male,23.121387283,5000,Secondary,13,21,Yes,National,272.85206
ITA,Male,15.867618724,3500,Secondary,8,22,Yes,National,187.77168
ITA,Male,9.2485549133,1840,Secondary,11,30,,National,188.08513
ITA,Female,8.0924855491,1400,Tertiary,19,3,No,National,284.84941
ITA,Female,12.360308285,1283,Secondary,13,20,Yes,National,281.6127
ITA,Female,9.633911368,2500,Secondary,13,22,Yes,National,224.656
ITA,Female,10.789980732,1400,Secondary,13,38,Yes,National,254.12799
ITA,Male,9.1522157996,1900,Secondary,13,31,Yes,National,274.40921
ITA,Male,7.3568050447,1400,Secondary,8,18,Yes,National,246.72137
ITA,Female,9.2485549133,1200,Secondary,13,6,Yes,National,199.64849
ITA,Female,19.653179191,1700,Secondary,13,20,No,National,235.45938
ITA,Male,10.276172126,1600,Secondary,13,28,Yes,National,323.4518
ITA,Male,8.0924855491,1400,Secondary,13,4,No,National,254.04865
ITA,Female,,3300,Tertiary,18,11,Yes,National,227.01918
ITA,Male,5.2986512524,550,Secondary,8,30,Yes,National,219.39709
ITA,Male,13.294797688,2300,Secondary,8,38,,National,226.92033
ITA,Male,9.8265895954,1700,Secondary,8,11,Yes,National,257.27442
ITA,Female,8.6705202312,1500,Secondary,8,19,No,National,239.16917
ITA,Male,6.3583815029,1100,Secondary,13,13,Yes,National,281.88158
ITA,Male,22.479126525,3500,Secondary,13,40,No,National,268.16839
ITA,Male,27.74566474,2400,Tertiary,18,30,Yes,National,219.61183
ITA,Female,7.225433526,1000,Secondary,13,10,,Non_national,331.42234
ITA,Male,11.560693642,2000,Secondary,8,28,Yes,National,237.78658
ITA,Female,8.0924855491,980,Secondary,13,9,,National,262.88173
ITA,Female,26.011560694,900,Secondary,13,12,Yes,National,216.12921
ITA,Female,10.918432884,1700,Secondary,9,34,Yes,National,285.22853
ITA,Female,8.6705202312,1500,Secondary,13,12,Yes,National,290.25378
ITA,Male,12.260419836,2015,Secondary,8,30,Yes,National,264.19841
ITA,Female,8.0077071291,1039,Secondary,9,35,Yes,National,246.48689
ITA,Male,10.693641618,1850,Secondary,13,12,Yes,National,256.87053
ITA,Male,8.1888246628,1700,Secondary,8,16,Yes,National,248.06977
ITA,Male,32.113037893,2500,Tertiary,18,40,Yes,National,220.51989
ITA,Female,7.3988439306,1600,Secondary,8,20,,Non_national,288.30398
ITA,Female,16.416184971,1278,Tertiary,18,6,Yes,National,280.79162
ITA,Female,11.010184421,1000,Secondary,13,19,Yes,National,196.27871
ITA,Male,9.1522157996,1900,Secondary,11,5,No,Non_national,298.422
ITA,Male,12.169151202,2000,Secondary,13,19,Yes,National,257.30564
ITA,Female,8.0924855491,1400,Secondary,13,4,Yes,Non_national,252.31487
ITA,Female,5.2986512524,550,Secondary,13,2,No,National,169.87456
ITA,Male,6.5343051018,1300,Secondary,11,10,Yes,Non_national,142.18713
ITA,Male,9.2485549133,1600,Tertiary,18,7,No,National,370.15777
ITA,Female,13.487475915,1400,Secondary,8,9,Yes,National,338.05428
ITA,Male,14.450867052,2500,Tertiary,18,1,No,National,269.52888
ITA,Male,5.7803468208,1000,Secondary,8,15,,Non_national,230.07971
ITA,Female,5.0263885398,1000,Secondary,8,2,No,National,256.45711
ITA,Male,11.560693642,3000,Secondary,11,30,,Non_national,284.05305
ITA,Male,7.5144508671,1300,Secondary,13,7,No,National,337.16085
ITA,Female,23.121387283,2500,Secondary,13,26,Yes,National,274.68954
ITA,Female,10.569777044,1600,Secondary,13,34,,National,246.00208
ITA,Male,16.698779705,2600,Secondary,13,17,,National,277.62282
ITA,Female,10.276172126,2000,Secondary,13,15,Yes,National,325.13902
ITA,Male,17.341040462,3000,Secondary,11,30,Yes,National,282.17301
ITA,Female,7.7071290944,1200,Secondary,8,7,Yes,National,220.23942
ITA,Female,13.87283237,1200,Tertiary,19,10,Yes,National,240.89363
ITA,Female,8.0924855491,1400,Secondary,11,38,Yes,National,216.82282
ITA,Male,6.936416185,1200,Primary,5,30,,National,168.58084
ITA,Male,5.7803468208,1200,Secondary,8,20,No,National,253.47884
ITA,Male,9.2485549133,1800,Secondary,9,15,,National,288.67835
ITA,Male,10.404624277,1800,Secondary,13,26,No,National,290.10388
ITA,Female,6.1657032755,400,Secondary,11,12,Yes,Non_national,179.14403
ITA,Female,6.4226075787,1000,Secondary,13,12,Yes,National,248.79653
ITA,Male,8.0924855491,1400,Secondary,13,11,No,National,321.0769
ITA,Female,21.19460501,2200,Upper_second,15,24,Yes,National,282.68738
ITA,Female,12.169151202,2000,Tertiary,18,17,No,National,312.42757
ITA,Female,11.560693642,2000,Secondary,13,30,,National,317.09478
ITA,Male,8.6705202312,1500,Secondary,13,6,No,Non_national,304.47479
ITA,Female,11.560693642,1400,Secondary,11,24,Yes,National,211.29173
ITA,Male,12.716763006,2200,Secondary,11,18,Yes,National,287.31822
ITA,Male,12.716763006,2200,Secondary,13,19,Yes,National,264.79303
ITA,Male,15.764582239,3000,Tertiary,18,19,Yes,National,237.01006
ITA,Female,11.230388109,1700,Tertiary,18,12,No,National,241.47756
ITA,Male,7.4502247913,1450,Secondary,13,9,Yes,National,287.11767
ITA,Male,11.560693642,1800,Tertiary,18,15,Yes,National,311.5577
ITA,Male,25.690430315,2000,Tertiary,18,33,,National,233.52907
ITA,Female,9.2485549133,1000,Secondary,13,5,No,National,282.7937
ITA,Male,17.341040462,3000,Secondary,13,10,,National,290.55251
ITA,Male,16.184971098,2800,Tertiary,18,7,No,National,294.33756
ITA,Female,12.202954399,1900,Secondary,11,39,Yes,National,228.0749
ITA,Male,21.019442985,5000,Secondary,8,26,Yes,National,245.45425
ITA,Male,23.445086705,2535,Tertiary,18,23,Yes,National,264.78895
ITA,Male,20.809248555,4500,Secondary,8,27,,National,184.23782
ITA,Female,10.98265896,1900,Secondary,11,20,No,National,180.75783
ITA,Male,14.919379373,2452,Secondary,9,22,No,National,336.35465
ITA,Female,6.7052023121,1160,Secondary,13,2,No,National,227.21272
ITA,Male,13.359023764,2600,Secondary,8,7,,National,196.72376
ITA,Female,6.6061106524,1000,Secondary,8,23,,Non_national,101.72614
ITA,Female,15.414258189,1200,Tertiary,18,10,Yes,Non_national,243.69226
ITA,Male,6.4739884393,700,Secondary,13,13,No,National,285.24803
ITA,Female,10.98265896,1900,Tertiary,18,7,No,National,300.11925
ITA,Male,23.714243367,4000,Secondary,13,34,No,National,304.41624
ITA,Male,6.2427745665,540,Secondary,8,0,No,Non_national,105.71109
ITA,Male,10.404624277,1800,Secondary,13,20,Yes,National,276.09741
ITA,Male,10.276172126,2000,Secondary,8,14,Yes,National,289.07392
ITA,Male,6.3583815029,1100,Primary,5,33,Yes,National,87.05733
ITA,Male,14.450867052,3000,Secondary,13,14,Yes,Non_national,298.42878
ITA,Male,9.7623635196,1900,Secondary,9,36,,National,299.52847
ITA,Female,13.212221305,2400,Secondary,13,24,No,National,269.52621
ITA,Female,6.936416185,600,Secondary,8,3,,National,276.99756
ITA,Female,9.2485549133,1200,Tertiary,18,37,,National,295.70035
ITA,Female,9.633911368,1500,Tertiary,18,24,No,National,297.3386
ITA,Female,11.560693642,2000,Tertiary,19,6,Yes,National,201.12807
ITA,Female,11.560693642,1000,Secondary,8,11,Yes,National,252.68596
ITA,Female,13.487475915,2100,Secondary,13,39,Yes,National,199.52624
ITA,Female,8.2209377007,1600,Secondary,13,8,,National,271.72546
ITA,Female,11.010184421,2000,Secondary,13,35,Yes,National,319.04567
ITA,Male,8.6705202312,1500,Secondary,11,5,No,National,212.34677
ITA,Male,6.1657032755,1600,Secondary,13,22,,National,217.37162
ITA,Male,8.0924855491,1400,Primary,5,15,No,Non_national,314.12007
ITA,Female,4.816955684,1000,Secondary,13,20,No,Non_national,234.20802
ITA,Male,8.6705202312,1500,Secondary,8,30,Yes,National,290.55673
ITA,Female,16.428354122,2700,Secondary,13,19,,National,277.86673
ITA,Female,7.5144508671,1300,Secondary,13,6,Yes,Non_national,183.46338
ITA,Female,10.019267823,260,Primary,5,5,Yes,National,270.83678
ITA,Male,7.3988439306,1600,Secondary,8,20,Yes,National,186.61488
ITA,Female,16.515276631,3000,Secondary,13,32,Yes,National,333.89646
ITA,Male,10.404624277,1800,Secondary,8,20,Yes,National,229.5271
ITA,Male,5.7803468208,1000,Secondary,13,4,No,National,254.5127
